desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Jeff Bailey,NULL,1,2.197,1.386,1.792,4,regex.c,1,1,50.0,1.0,37.5,0.6,40,0.4878048780487805,1.358695652173913,0.8360017442462468,0.9217561806525257
Eric Blake,OS2,1,1.386,1.386,0.0,2,gnu.c,2,1,100.0,1.0,100.0,1.0,4,0.15384615384615385,2.1739130434782608,1.028884651108647,1.0
Eric Blake,OS2,1,1.386,1.386,0.0,2,traditional.c,1,1,100.0,1.0,100.0,1.0,2,0.6666666666666666,33.333333333333336,1.028884651108647,1.0
Gary V. Vaughan,PARAMS,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,41,0.5,1.392663043478261,0.9075700315670454,1.0
Jeff Bailey,PARAMS,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,13,0.40625,2.462121212121212,0.9075700315670454,1.0
Gary V. Vaughan,PATFETCH,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,42,0.5121951219512195,1.4266304347826086,0.9075700315670454,1.0
Jeff Bailey,PATFETCH,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,14,0.4375,2.6515151515151514,0.9075700315670454,1.0
Gary V. Vaughan,QUAD,1,1.099,1.099,0.0,1,strtol.c,2,1,100.0,1.0,100.0,1.0,9,0.2727272727272727,2.912621359223301,1.0095035098875704,1.0
Gary V. Vaughan,REGEX_MALLOC,0,1.609,1.099,1.099,2,regex.c,2,0,66.667,1.0,50.0,1.0,44,0.5365853658536586,1.4945652173913044,0.8912378970124486,1.0
Jeff Bailey,REGEX_MALLOC,1,1.609,1.099,1.099,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,15,0.46875,2.840909090909091,0.8912378970124486,1.0
Jeff Bailey,REGEX_MALLOC,1,1.609,1.099,1.099,2,regex.c,1,1,33.333,0.5,50.0,1.0,45,0.5487804878048781,1.528532608695652,0.5916528970124486,0.6638551827696624
Gary V. Vaughan,REL_ALLOC,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,46,0.5609756097560976,1.5625,0.9075700315670454,1.0
Jeff Bailey,REL_ALLOC,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,16,0.5,3.0303030303030303,0.9075700315670454,1.0
Gary V. Vaughan,REL_ALLOC &&  REGEX_MALLOC,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,47,0.573170731707317,1.596467391304348,0.9075700315670454,1.0
Jeff Bailey,REL_ALLOC &&  REGEX_MALLOC,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,17,0.53125,3.2196969696969697,0.9075700315670454,1.0
Gary V. Vaughan,RTLD_GLOBAL,0,1.386,1.099,0.693,1,ltdl.c,2,0,66.667,1.0,66.667,1.0,100,0.8849557522123894,3.1665611146295123,0.9348862159002924,1.0
Jeff Bailey,RTLD_GLOBAL,1,1.386,0.693,1.099,1,ltdl.c,1,1,33.333,0.5,33.333,0.5,101,0.8938053097345132,3.1982267257758075,0.5643367126792015,0.6036421364237862
Eric Blake,SA_RESETHAND,0,1.099,0.693,0.693,1,stackovf.c,1,0,50.0,1.0,50.0,1.0,15,0.625,5.0,0.9075700315670454,1.0
Jeff Bailey,SA_RESETHAND,1,1.099,0.693,0.693,1,stackovf.c,1,1,50.0,1.0,50.0,1.0,16,0.6666666666666666,5.333333333333333,0.9075700315670454,1.0
Eric Blake,SA_SIGINFO,0,1.099,0.693,0.693,1,stackovf.c,1,0,50.0,1.0,50.0,1.0,17,0.7083333333333334,5.666666666666667,0.9075700315670454,1.0
Jeff Bailey,SA_SIGINFO,1,1.099,0.693,0.693,1,stackovf.c,1,1,50.0,1.0,50.0,1.0,18,0.75,6.0,0.9075700315670454,1.0
Jeff Bailey,SIGSTKSZ,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,19,0.7916666666666666,6.333333333333333,0.9821873255543234,1.0
Gary V. Vaughan,SIZE_MAX,1,1.099,1.099,0.0,1,xmalloc.c,2,1,100.0,1.0,100.0,1.0,12,0.75,15.384615384615385,1.0095035098875704,1.0
Jeff Bailey,STACKOVF_DETECT,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,20,0.8333333333333334,6.666666666666667,0.9821873255543234,1.0
Gary V. Vaughan,STACK_DIRECTION,0,1.099,0.693,0.693,1,alloca.c,1,0,50.0,1.0,50.0,1.0,19,0.6785714285714286,5.846153846153846,0.9075700315670454,1.0
Jeff Bailey,STACK_DIRECTION,1,1.099,0.693,0.693,1,alloca.c,1,1,50.0,1.0,50.0,1.0,20,0.7142857142857143,6.153846153846154,0.9075700315670454,1.0
Akim Demaille,STDC_HEADERS,0,2.303,0.693,2.197,5,format.c,1,0,50.0,1.0,11.111,0.2,3,0.5,14.285714285714286,0.7456560998040794,0.8445103957840145
Gary V. Vaughan,STDC_HEADERS,0,2.303,1.792,1.609,5,ansi2knr.c,1,0,50.0,1.0,55.556,1.0,3,0.75,30.0,0.8829448441683632,1.0
Gary V. Vaughan,STDC_HEADERS,0,2.303,1.792,1.609,5,strtol.c,2,1,100.0,1.0,55.556,1.0,11,0.3333333333333333,3.559870550161812,0.8829448441683632,1.0
Gary V. Vaughan,STDC_HEADERS,0,2.303,1.792,1.609,5,xmalloc.c,2,1,100.0,1.0,55.556,1.0,14,0.875,17.94871794871795,0.8829448441683632,1.0
Jeff Bailey,STDC_HEADERS,1,2.303,1.386,1.946,5,ansi2knr.c,1,1,50.0,1.0,33.333,0.6,4,1.0,40.0,0.8194074235628426,0.9280391963040842
Jeff Bailey,STDC_HEADERS,1,2.303,1.386,1.946,5,format.c,1,1,50.0,1.0,33.333,0.6,4,0.6666666666666666,19.047619047619047,0.8194074235628426,0.9280391963040842
Jeff Bailey,STDC_HEADERS,1,2.303,1.386,1.946,5,regex.c,1,1,100.0,1.0,33.333,0.6,48,0.5853658536585366,1.6304347826086956,0.8194074235628426,0.9280391963040842
Gary V. Vaughan,STDC_HEADERS && ! emacs,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,49,0.5975609756097561,1.6644021739130435,0.9075700315670454,1.0
Jeff Bailey,STDC_HEADERS && ! emacs,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,18,0.5625,3.409090909090909,0.9075700315670454,1.0
Gary V. Vaughan,STDC_HEADERS || (! isascii && ! HAVE_ISASCII),0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,50,0.6097560975609756,1.6983695652173914,0.9075700315670454,1.0
Jeff Bailey,STDC_HEADERS || (! isascii && ! HAVE_ISASCII),1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,19,0.59375,3.5984848484848486,0.9075700315670454,1.0
Eric Blake,SV_RESETHAND,0,1.099,0.693,0.693,1,stackovf.c,1,0,50.0,1.0,50.0,1.0,21,0.875,7.0,0.9075700315670454,1.0
Jeff Bailey,SV_RESETHAND,1,1.099,0.693,0.693,1,stackovf.c,1,1,50.0,1.0,50.0,1.0,22,0.9166666666666666,7.333333333333333,0.9075700315670454,1.0
Jeff Bailey,SWITCH_ENUM_BUG,1,0.693,0.693,0.0,1,regex.c,1,1,100.0,1.0,100.0,1.0,51,0.6219512195121951,1.732336956521739,0.9821873255543234,1.0
Jeff Bailey,SYNTAX_TABLE,1,0.693,0.693,0.0,1,regex.c,1,1,100.0,1.0,100.0,1.0,52,0.6341463414634146,1.766304347826087,0.9821873255543234,1.0
Jeff Bailey,Sword,1,0.693,0.693,0.0,1,regex.c,1,1,100.0,1.0,100.0,1.0,53,0.6463414634146342,1.8002717391304348,0.9821873255543234,1.0
Gary V. Vaughan,TEST,0,1.946,1.609,1.099,2,getopt.c,2,0,66.667,1.0,66.667,1.0,13,0.3023255813953488,1.949025487256372,0.9256522192855633,1.0
Gary V. Vaughan,TEST,0,1.946,1.609,1.099,2,getopt1.c,2,0,66.667,1.0,66.667,1.0,16,0.64,7.017543859649122,0.9256522192855633,1.0
Jeff Bailey,TEST,1,1.946,1.099,1.609,2,getopt.c,1,1,33.333,0.5,33.333,0.5,14,0.32558139534883723,2.098950524737631,0.5366625186140397,0.5797669010378935
Jeff Bailey,TEST,1,1.946,1.099,1.609,2,getopt1.c,1,1,33.333,0.5,33.333,0.5,17,0.68,7.456140350877193,0.5366625186140397,0.5797669010378935
Akim Demaille,TM_IN_SYS_TIME,0,1.609,1.099,1.099,2,stdlib.c,1,0,50.0,1.0,50.0,1.0,8,0.8888888888888888,17.77777777777778,0.8912378970124486,1.0
Akim Demaille,TM_IN_SYS_TIME,0,1.609,1.099,1.099,2,time.c,1,0,50.0,1.0,50.0,1.0,8,0.8888888888888888,17.77777777777778,0.8912378970124486,1.0
Gary V. Vaughan,TM_IN_SYS_TIME,1,1.609,1.099,1.099,2,stdlib.c,1,1,50.0,1.0,50.0,1.0,9,1.0,20.0,0.8912378970124486,1.0
Gary V. Vaughan,TM_IN_SYS_TIME,1,1.609,1.099,1.099,2,time.c,1,1,50.0,1.0,50.0,1.0,9,1.0,20.0,0.8912378970124486,1.0
Gary V. Vaughan,TRANSLATE,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,54,0.6585365853658537,1.8342391304347827,0.9075700315670454,1.0
Jeff Bailey,TRANSLATE,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,20,0.625,3.787878787878788,0.9075700315670454,1.0
Jeff Bailey,ULONG_MAX,1,0.693,0.693,0.0,1,strtol.c,1,1,100.0,1.0,100.0,1.0,12,0.36363636363636365,3.883495145631068,0.9821873255543234,1.0
Eric Blake,UNIX ||  WEXITSTATUS,1,1.609,1.792,0.0,2,m4.c,2,1,100.0,1.0,125.0,1.0,10,0.4,4.854368932038835,1.056200835441894,1.0
Eric Blake,UNIX ||  WEXITSTATUS,1,1.609,1.792,0.0,2,gnu.c,3,1,150.0,1.0,125.0,1.0,7,0.2692307692307692,3.8043478260869565,1.056200835441894,1.0
Gary V. Vaughan,UNSIGNED,0,1.386,1.099,0.693,1,strtol.c,2,0,66.667,1.0,66.667,1.0,14,0.42424242424242425,4.53074433656958,0.9348862159002924,1.0
Jeff Bailey,UNSIGNED,1,1.386,0.693,1.099,1,strtol.c,1,1,33.333,0.5,33.333,0.5,15,0.45454545454545453,4.854368932038835,0.5643367126792015,0.6036421364237862
Gary V. Vaughan,USE_GMP,1,1.609,1.609,0.0,2,eval.c,2,1,100.0,1.0,100.0,1.0,4,1.0,66.66666666666667,1.0439178321606852,1.0
Gary V. Vaughan,USE_GMP,1,1.609,1.609,0.0,2,numb.c,2,1,100.0,1.0,100.0,1.0,2,0.5,22.22222222222222,1.0439178321606852,1.0
Gary V. Vaughan,USE_IN_EXTENDED_LOCALE_MODEL,1,1.099,1.099,0.0,1,strtol.c,2,1,100.0,1.0,100.0,1.0,17,0.5151515151515151,5.501618122977346,1.0095035098875704,1.0
Gary V. Vaughan,USE_NUMBER_GROUPING,1,1.099,1.099,0.0,1,strtol.c,2,1,100.0,1.0,100.0,1.0,19,0.5757575757575758,6.148867313915858,1.0095035098875704,1.0
Gary V. Vaughan,USE_STACKOVF,0,1.792,1.609,0.693,3,stackovf.c,1,1,100.0,1.0,80.0,1.0,23,0.9583333333333334,7.666666666666667,0.9693005381734072,1.0
Gary V. Vaughan,USE_STACKOVF,0,1.792,1.609,0.693,3,main.c,3,1,100.0,1.0,80.0,1.0,9,0.6,12.0,0.9693005381734072,1.0
Jeff Bailey,USE_STACKOVF,1,1.792,0.693,1.609,3,m4.c,1,1,100.0,1.0,20.0,0.25,11,0.44,5.339805825242719,0.8089313342807926,0.8345516198775444
Gary V. Vaughan,USE_WIDE_CHAR,1,1.099,1.099,0.0,1,strtol.c,2,1,100.0,1.0,100.0,1.0,21,0.6363636363636364,6.796116504854369,1.0095035098875704,1.0
Gary V. Vaughan,VA_START,0,1.609,1.099,1.099,2,error.c,2,0,66.667,1.0,50.0,1.0,11,0.5238095238095238,8.870967741935484,0.8912378970124486,1.0
Jeff Bailey,VA_START,1,1.609,1.099,1.099,2,error.c,1,1,33.333,0.5,50.0,1.0,12,0.5714285714285714,9.67741935483871,0.5916528970124486,0.6638551827696624
Jeff Bailey,VA_START,1,1.609,1.099,1.099,2,m4error.c,1,1,100.0,1.0,50.0,1.0,4,0.5714285714285714,14.285714285714286,0.8912378970124486,1.0
Gary V. Vaughan,VA_START && __STDC__,0,1.386,1.099,0.693,2,error.c,2,1,100.0,1.0,66.667,1.0,14,0.6666666666666666,11.290322580645162,0.9348862159002924,1.0
Jeff Bailey,VA_START && __STDC__,1,1.386,0.693,1.099,2,m4error.c,1,1,100.0,1.0,33.333,0.5,5,0.7142857142857143,17.857142857142858,0.8639217126792015,0.924092898136537
Gary V. Vaughan,VMS,0,1.099,0.693,0.693,1,getopt.c,1,0,50.0,1.0,50.0,1.0,15,0.3488372093023256,2.2488755622188905,0.9075700315670454,1.0
Jeff Bailey,VMS,1,1.099,0.693,0.693,1,getopt.c,1,1,50.0,1.0,50.0,1.0,16,0.37209302325581395,2.39880059970015,0.9075700315670454,1.0
Eric Blake,W32_NATIVE,1,1.386,1.386,0.0,2,gnu.c,2,1,100.0,1.0,100.0,1.0,9,0.34615384615384615,4.891304347826087,1.028884651108647,1.0
Eric Blake,W32_NATIVE,1,1.386,1.386,0.0,2,traditional.c,1,1,100.0,1.0,100.0,1.0,3,1.0,50.0,1.028884651108647,1.0
Gary V. Vaughan,WCHAR,1,1.099,1.099,0.0,1,regex.c,2,1,100.0,1.0,100.0,1.0,56,0.6829268292682927,1.9021739130434783,1.0095035098875704,1.0
Eric Blake,WEXITSTATUS,1,1.609,1.792,0.0,2,m4.c,2,1,100.0,1.0,125.0,1.0,13,0.52,6.310679611650485,1.056200835441894,1.0
Eric Blake,WEXITSTATUS,1,1.609,1.792,0.0,2,gnu.c,3,1,150.0,1.0,125.0,1.0,12,0.46153846153846156,6.521739130434782,1.056200835441894,1.0
Eric Blake,WIFEXITED,1,1.609,1.792,0.0,2,m4.c,2,1,100.0,1.0,125.0,1.0,15,0.6,7.281553398058253,1.056200835441894,1.0
Eric Blake,WIFEXITED,1,1.609,1.792,0.0,2,gnu.c,3,1,150.0,1.0,125.0,1.0,15,0.5769230769230769,8.152173913043478,1.056200835441894,1.0
Eric Blake,WIFSIGNALED,1,1.609,1.792,0.0,2,m4.c,2,1,100.0,1.0,125.0,1.0,17,0.68,8.25242718446602,1.056200835441894,1.0
Eric Blake,WIFSIGNALED,1,1.609,1.792,0.0,2,gnu.c,3,1,150.0,1.0,125.0,1.0,18,0.6923076923076923,9.782608695652174,1.056200835441894,1.0
Eric Blake,WIN32,0,1.099,0.693,0.693,1,freeze.c,1,0,50.0,1.0,50.0,1.0,1,0.25,14.285714285714286,0.9075700315670454,1.0
Gary V. Vaughan,WIN32,1,1.099,0.693,0.693,1,freeze.c,1,1,50.0,1.0,50.0,1.0,2,0.5,28.571428571428573,0.9075700315670454,1.0
Gary V. Vaughan,WITH_DMALLOC,1,1.609,1.609,0.0,2,xmalloc.c,2,1,100.0,1.0,100.0,1.0,16,1.0,20.512820512820515,1.0439178321606852,1.0
Gary V. Vaughan,WITH_DMALLOC,1,1.609,1.609,0.0,2,xstrdup.c,2,1,100.0,1.0,100.0,1.0,8,1.0,30.76923076923077,1.0439178321606852,1.0
Gary V. Vaughan,WITH_GMP,0,2.197,1.946,1.099,5,builtin.c,2,1,100.0,1.0,75.0,1.0,5,0.7142857142857143,29.41176470588235,0.9483203538667344,1.0
Gary V. Vaughan,WITH_GMP,0,2.197,1.946,1.099,5,m4.c,1,1,100.0,1.0,75.0,1.0,18,0.72,8.737864077669903,0.9483203538667344,1.0
Gary V. Vaughan,WITH_GMP,0,2.197,1.946,1.099,5,numb.c,1,0,50.0,1.0,75.0,1.0,3,0.75,33.333333333333336,0.9483203538667344,1.0
Gary V. Vaughan,WITH_GMP,0,2.197,1.946,1.099,5,evalmp.c,1,0,50.0,1.0,75.0,1.0,1,0.5,33.333333333333336,0.9483203538667344,1.0
Gary V. Vaughan,WITH_GMP,0,2.197,1.946,1.099,5,main.c,1,1,100.0,1.0,75.0,1.0,10,0.6666666666666666,13.333333333333334,0.9483203538667344,1.0
Jeff Bailey,WITH_GMP,1,2.197,1.099,1.946,5,evalmp.c,1,1,50.0,1.0,25.0,0.333,2,1.0,66.66666666666667,0.8000262823417661,0.8436244978605534
Jeff Bailey,WITH_GMP,1,2.197,1.099,1.946,5,numb.c,1,1,50.0,1.0,25.0,0.333,4,1.0,44.44444444444444,0.8000262823417661,0.8436244978605534
Akim Demaille,WITH_MODULES,0,2.485,0.693,2.398,5,main.c,1,0,50.0,1.0,9.091,0.111,11,0.7333333333333333,14.666666666666666,0.7240538994375789,0.744643634873924
Gary V. Vaughan,WITH_MODULES,0,2.485,2.303,1.099,5,builtin.c,2,1,100.0,1.0,81.818,1.0,7,1.0,41.1764705882353,0.9723495448398869,1.0
Gary V. Vaughan,WITH_MODULES,0,2.485,2.303,1.099,5,freeze.c,2,1,100.0,1.0,81.818,1.0,4,1.0,57.142857142857146,0.9723495448398869,1.0
Gary V. Vaughan,WITH_MODULES,0,2.485,2.303,1.099,5,m4.c,3,1,100.0,1.0,81.818,1.0,21,0.84,10.194174757281553,0.9723495448398869,1.0
Gary V. Vaughan,WITH_MODULES,0,2.485,2.303,1.099,5,module.c,1,0,50.0,1.0,81.818,1.0,15,0.9375,24.59016393442623,0.9723495448398869,1.0
Gary V. Vaughan,WITH_MODULES,0,2.485,2.303,1.099,5,main.c,1,1,50.0,1.0,81.818,1.0,12,0.8,16.0,0.9723495448398869,1.0
Jeff Bailey,WITH_MODULES,1,2.485,0.693,2.398,5,module.c,1,1,50.0,1.0,9.091,0.111,16,1.0,26.229508196721312,0.7240538994375789,0.744643634873924
Eric Blake,WTERMSIG,1,1.609,1.792,0.0,2,m4.c,2,1,100.0,1.0,125.0,1.0,23,0.92,11.16504854368932,1.056200835441894,1.0
Eric Blake,WTERMSIG,1,1.609,1.792,0.0,2,gnu.c,3,1,150.0,1.0,125.0,1.0,21,0.8076923076923077,11.41304347826087,1.056200835441894,1.0
Gary V. Vaughan,_,0,2.197,1.792,1.386,5,error.c,3,1,100.0,1.0,62.5,1.0,17,0.8095238095238095,13.709677419354838,0.9069662474673379,1.0
Gary V. Vaughan,_,0,2.197,1.792,1.386,5,obstack.c,1,1,100.0,1.0,62.5,1.0,14,0.7,10.294117647058824,0.9069662474673379,1.0
Gary V. Vaughan,_,0,2.197,1.792,1.386,5,getopt.c,1,0,50.0,1.0,62.5,1.0,17,0.3953488372093023,2.548725637181409,0.9069662474673379,1.0
Jeff Bailey,_,1,2.197,1.386,1.792,5,getopt.c,1,1,50.0,1.0,37.5,0.6,18,0.4186046511627907,2.6986506746626686,0.8360017442462468,0.9217561806525257
Jeff Bailey,_,1,2.197,1.386,1.792,5,m4error.c,1,1,100.0,1.0,37.5,0.6,6,0.8571428571428571,21.428571428571427,0.8360017442462468,0.9217561806525257
Jeff Bailey,_,1,2.197,1.386,1.792,5,m4obstack.c,1,1,100.0,1.0,37.5,0.6,7,0.7777777777777778,15.555555555555555,0.8360017442462468,0.9217561806525257
Gary V. Vaughan,_AIX && ! REGEX_MALLOC,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,57,0.6951219512195121,1.9361413043478262,0.9075700315670454,1.0
Jeff Bailey,_AIX && ! REGEX_MALLOC,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,21,0.65625,3.977272727272727,0.9075700315670454,1.0
Jeff Bailey,"_AIX /* Already did AIX, up at the top.  */",1,0.693,0.693,0.0,1,regex.c,1,1,100.0,1.0,100.0,1.0,58,0.7073170731707317,1.9701086956521738,0.9821873255543234,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,strtol.c,2,1,100.0,1.0,90.0,1.0,23,0.696969696969697,7.44336569579288,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,main.c,3,1,150.0,1.0,90.0,1.0,15,1.0,20.0,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,error.c,2,1,100.0,1.0,90.0,1.0,19,0.9047619047619048,15.32258064516129,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,strnlen.c,2,1,100.0,1.0,90.0,1.0,2,0.5,33.333333333333336,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,regex.c,2,1,100.0,1.0,90.0,1.0,60,0.7317073170731707,2.0380434782608696,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,getopt.c,2,0,66.667,1.0,90.0,1.0,20,0.46511627906976744,2.998500749625187,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,getopt1.c,2,1,100.0,1.0,90.0,1.0,19,0.76,8.333333333333334,1.015591241151321,1.0
Gary V. Vaughan,_LIBC,0,3.045,2.944,1.099,10,obstack.c,3,1,100.0,1.0,90.0,1.0,17,0.85,12.5,1.015591241151321,1.0
Jeff Bailey,_LIBC,1,3.045,1.386,2.89,10,getopt.c,1,1,33.333,0.5,15.0,0.167,21,0.4883720930232558,3.1484257871064467,0.4181511313711249,0.4117317227914348
Jeff Bailey,_LIBC,1,3.045,1.386,2.89,10,m4error.c,1,1,100.0,1.0,15.0,0.167,7,1.0,25.0,0.7177361313711248,0.70671752796673
Jeff Bailey,_LIBC,1,3.045,1.386,2.89,10,m4regex.c,1,1,100.0,1.0,15.0,0.167,22,0.6875,4.166666666666667,0.7177361313711248,0.70671752796673
Gary V. Vaughan,_LIBC &&  USE_IN_LIBIO,0,1.792,1.609,0.693,3,obstack.c,2,1,100.0,1.0,80.0,1.0,19,0.95,13.970588235294118,0.9693005381734072,1.0
Gary V. Vaughan,_LIBC &&  USE_IN_LIBIO,0,1.792,1.609,0.693,3,getopt.c,2,1,100.0,1.0,80.0,1.0,23,0.5348837209302325,3.4482758620689653,0.9693005381734072,1.0
Jeff Bailey,_LIBC &&  USE_IN_LIBIO,1,1.792,0.693,1.609,3,m4obstack.c,1,1,100.0,1.0,20.0,0.25,8,0.8888888888888888,17.77777777777778,0.8089313342807926,0.8345516198775444
Gary V. Vaughan,_LIBC &&  USE_NONOPTION_FLAGS,1,1.099,1.099,0.0,1,getopt.c,2,1,100.0,1.0,100.0,1.0,25,0.5813953488372093,3.7481259370314843,1.0095035098875704,1.0
Gary V. Vaughan,_LIBC &&  __libc_ptf_call,1,1.099,1.099,0.0,1,error.c,2,1,100.0,1.0,100.0,1.0,21,1.0,16.93548387096774,1.0095035098875704,1.0
Gary V. Vaughan,_LIBC ||  HAVE_WCHAR_H,1,1.099,1.099,0.0,1,strtol.c,2,1,100.0,1.0,100.0,1.0,25,0.7575757575757576,8.090614886731391,1.0095035098875704,1.0
Gary V. Vaughan,_LIBC || WIDE_CHAR_SUPPORT,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,61,0.7439024390243902,2.0720108695652173,0.9075700315670454,1.0
Jeff Bailey,_LIBC || WIDE_CHAR_SUPPORT,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,23,0.71875,4.356060606060606,0.9075700315670454,1.0
Gary V. Vaughan,_MSC_VER  && ! WIN32,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,62,0.7560975609756098,2.1059782608695654,0.9075700315670454,1.0
Jeff Bailey,_MSC_VER  && ! WIN32,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,24,0.75,4.545454545454546,0.9075700315670454,1.0
Gary V. Vaughan,_NO_PROTO,0,1.386,1.099,0.693,1,getopt.c,2,0,66.667,1.0,66.667,1.0,27,0.627906976744186,4.047976011994003,0.9348862159002924,1.0
Jeff Bailey,_NO_PROTO,1,1.386,0.693,1.099,1,getopt.c,1,1,33.333,0.5,33.333,0.5,28,0.6511627906976745,4.197901049475262,0.5643367126792015,0.6036421364237862
Jeff Bailey,_REGEX_RE_COMP,1,0.693,0.693,0.0,1,regex.c,1,1,100.0,1.0,100.0,1.0,63,0.7682926829268293,2.139945652173913,0.9821873255543234,1.0
Gary V. Vaughan,_REGEX_RE_COMP ||  _LIBC,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,64,0.7804878048780488,2.1739130434782608,0.9075700315670454,1.0
Jeff Bailey,_REGEX_RE_COMP ||  _LIBC,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,25,0.78125,4.734848484848484,0.9075700315670454,1.0
Eric Blake,_WIN32,0,1.609,0.693,1.386,2,gnu.c,1,0,50.0,1.0,25.0,0.5,22,0.8461538461538461,11.956521739130435,0.8329527375797673,0.9346020185765651
Gary V. Vaughan,_WIN32,0,1.609,1.099,1.099,2,ltdl.c,1,0,50.0,1.0,50.0,1.0,102,0.9026548672566371,3.2298923369221026,0.8912378970124486,1.0
Gary V. Vaughan,_WIN32,0,1.609,1.099,1.099,2,gnu.c,1,1,50.0,1.0,50.0,1.0,23,0.8846153846153846,12.5,0.8912378970124486,1.0
Jeff Bailey,_WIN32,1,1.609,0.693,1.386,2,ltdl.c,1,1,50.0,1.0,25.0,0.5,103,0.911504424778761,3.261557948068398,0.8329527375797673,0.9346020185765651
Gary V. Vaughan,__BEOS__,0,1.386,1.099,0.693,1,ltdl.c,2,0,66.667,1.0,66.667,1.0,105,0.9292035398230089,3.324889170360988,0.9348862159002924,1.0
Jeff Bailey,__BEOS__,1,1.386,0.693,1.099,1,ltdl.c,1,1,33.333,0.5,33.333,0.5,106,0.9380530973451328,3.356554781507283,0.5643367126792015,0.6036421364237862
Gary V. Vaughan,__BIG_ENDIAN__,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,108,0.9557522123893806,3.4198860037998733,1.0095035098875704,1.0
Gary V. Vaughan,__GNUC__,0,2.079,1.609,1.386,3,getopt.c,2,0,66.667,1.0,57.143,1.0,30,0.6976744186046512,4.497751124437781,0.8946832441861291,1.0
Gary V. Vaughan,__GNUC__,0,2.079,1.609,1.386,3,regex.c,2,0,66.667,1.0,57.143,1.0,66,0.8048780487804879,2.2418478260869565,0.8946832441861291,1.0
Jeff Bailey,__GNUC__,1,2.079,1.386,1.609,3,getopt.c,1,1,33.333,0.5,42.857,0.75,31,0.7209302325581395,4.6476761619190405,0.5560436598351162,0.6214977909203331
Jeff Bailey,__GNUC__,1,2.079,1.386,1.609,3,m4regex.c,1,1,100.0,1.0,42.857,0.75,26,0.8125,4.924242424242424,0.8556286598351162,0.9563481437650708
Jeff Bailey,__GNUC__,1,2.079,1.386,1.609,3,regex.c,1,1,33.333,0.5,42.857,0.75,67,0.8170731707317073,2.275815217391304,0.5560436598351162,0.6214977909203331
Gary V. Vaughan,__GNU_LIBRARY__,0,2.197,1.946,1.099,2,getopt.c,4,0,80.0,1.0,75.0,1.0,35,0.813953488372093,5.247376311844078,0.9483203538667344,1.0
