desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Xavier Claessens,G_GNUC_BEGIN_IGNORE_DEPRECATIONS,0,2.708,1.099,2.565,10,soup-xmlrpc-old.c,1,1,100.0,1.0,14.286,0.222,1,0.3333333333333333,16.666666666666668,0.733386711556836,0.8169325663195369
Dan Winship,G_GNUC_END_IGNORE_DEPRECATIONS,1,2.398,2.079,1.386,6,getbug.c,2,1,100.0,1.0,70.0,1.0,4,1.0,66.66666666666667,0.9263473886884144,1.0
Dan Winship,G_GNUC_END_IGNORE_DEPRECATIONS,1,2.398,2.079,1.386,6,soup-value-utils.c,1,1,50.0,1.0,70.0,1.0,3,0.5,14.285714285714286,0.9263473886884144,1.0
Dan Winship,G_GNUC_END_IGNORE_DEPRECATIONS,1,2.398,2.079,1.386,6,soup-xmlrpc.c,1,1,100.0,1.0,70.0,1.0,2,0.4,13.333333333333334,0.9263473886884144,1.0
Dan Winship,G_GNUC_END_IGNORE_DEPRECATIONS,1,2.398,2.079,1.386,6,soup-proxy-resolver.c,1,1,50.0,1.0,70.0,1.0,3,0.5,14.285714285714286,0.9263473886884144,1.0
Dan Winship,G_GNUC_END_IGNORE_DEPRECATIONS,1,2.398,2.079,1.386,6,soup-session.c,2,1,100.0,1.0,70.0,1.0,6,0.5454545454545454,10.344827586206897,0.9263473886884144,1.0
Patrick Griffis,G_GNUC_END_IGNORE_DEPRECATIONS,0,2.398,0.693,2.303,6,soup-proxy-resolver.c,1,0,50.0,1.0,10.0,0.143,4,0.6666666666666666,19.047619047619047,0.7343140402935144,0.792698343256741
Xavier Claessens,G_GNUC_END_IGNORE_DEPRECATIONS,0,2.398,1.099,2.197,6,soup-value-utils.c,1,0,50.0,1.0,20.0,0.286,4,0.6666666666666666,19.047619047619047,0.7729722841373265,0.8344302510872873
Xavier Claessens,G_GNUC_END_IGNORE_DEPRECATIONS,0,2.398,1.099,2.197,6,soup-xmlrpc-old.c,1,1,100.0,1.0,20.0,0.286,2,0.6666666666666666,33.333333333333336,0.7729722841373265,0.8344302510872873
Dan Winship,G_HAVE_ISO_VARARGS,1,0.693,0.693,0.0,1,test-utils.c,1,1,100.0,1.0,100.0,1.0,1,0.16666666666666666,8.333333333333334,0.9821873255543234,1.0
Dan Winship,G_OS_UNIX,1,1.609,1.609,0.0,2,soup-connection.c,2,1,100.0,1.0,100.0,1.0,2,0.2222222222222222,18.181818181818183,1.0439178321606852,1.0
Dan Winship,G_OS_UNIX,1,1.609,1.609,0.0,2,get.c,2,1,100.0,1.0,100.0,1.0,2,0.125,2.3529411764705883,1.0439178321606852,1.0
Carlos Garcia Campos,G_OS_WIN32,0,3.611,0.693,3.584,17,soup-request-file.c,1,0,50.0,1.0,2.778,0.067,1,0.25,10.0,0.5964215118295233,0.7554147187846285
Chun-Wei Fan,G_OS_WIN32,0,3.611,1.386,3.526,17,soup-session.c,1,1,50.0,1.0,8.333,0.2,7,0.6363636363636364,12.068965517241379,0.6492719406337173,0.8223539404942888
Chun-Wei Fan,G_OS_WIN32,0,3.611,1.386,3.526,17,multipart-test.c,1,1,100.0,1.0,8.333,0.2,1,1.0,100.0,0.6492719406337173,0.8223539404942888
Chun-Wei Fan,G_OS_WIN32,0,3.611,1.386,3.526,17,socket-test.c,1,1,100.0,1.0,8.333,0.2,1,1.0,100.0,0.6492719406337173,0.8223539404942888
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,soup-socket.c,3,0,50.0,1.0,41.667,1.0,9,0.15254237288135594,1.1378002528445006,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,soup-gnutls.c,3,1,75.0,1.0,41.667,1.0,9,0.47368421052631576,6.521739130434782,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,ssl-test.c,2,1,100.0,1.0,41.667,1.0,2,0.5,33.333333333333336,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,get.c,2,0,50.0,1.0,41.667,1.0,4,0.25,4.705882352941177,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,soup-dns.c,1,0,50.0,1.0,41.667,1.0,15,0.36585365853658536,3.401360544217687,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,soup-request-file.c,1,1,50.0,1.0,41.667,1.0,2,0.5,20.0,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,connection-test.c,1,1,100.0,1.0,41.667,1.0,1,0.3333333333333333,25.0,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,simple-httpd.c,1,0,50.0,1.0,41.667,1.0,1,0.25,14.285714285714286,0.7895285821132713,1.0
Dan Winship,G_OS_WIN32,0,3.611,2.773,3.091,17,simple-proxy.c,1,0,50.0,1.0,41.667,1.0,1,0.5,33.333333333333336,0.7895285821132713,1.0
Ignacio Casal Quinteiro,G_OS_WIN32,0,3.611,1.609,3.497,17,soup-init.c,1,1,100.0,1.0,11.111,0.267,3,0.5,14.285714285714286,0.6675187931688187,0.8454650132894769
Ignacio Casal Quinteiro,G_OS_WIN32,0,3.611,1.609,3.497,17,soup-session.c,1,0,50.0,1.0,11.111,0.267,8,0.7272727272727273,13.793103448275861,0.6675187931688187,0.8454650132894769
Ignacio Casal Quinteiro,G_OS_WIN32,0,3.611,1.609,3.497,17,server-test.c,1,1,100.0,1.0,11.111,0.267,1,1.0,100.0,0.6675187931688187,0.8454650132894769
Ignacio Casal Quinteiro,G_OS_WIN32,0,3.611,1.609,3.497,17,soup-server.c,1,1,100.0,1.0,11.111,0.267,1,0.07692307692307693,1.2820512820512822,0.6675187931688187,0.8454650132894769
Kalev Lember,G_OS_WIN32,0,3.611,0.693,3.584,17,soup-auth-digest.c,1,0,50.0,1.0,2.778,0.067,1,0.3333333333333333,16.666666666666668,0.5964215118295233,0.7554147187846285
Pawel Forysiuk,G_OS_WIN32,0,3.611,1.609,3.497,17,get.c,1,0,25.0,0.5,11.111,0.267,5,0.3125,5.882352941176471,0.36793379316881875,0.4660170657584027
Pawel Forysiuk,G_OS_WIN32,0,3.611,1.609,3.497,17,simple-httpd.c,1,1,50.0,1.0,11.111,0.267,2,0.5,28.571428571428573,0.6675187931688187,0.8454650132894769
Pawel Forysiuk,G_OS_WIN32,0,3.611,1.609,3.497,17,simple-proxy.c,1,1,50.0,1.0,11.111,0.267,2,1.0,66.66666666666667,0.6675187931688187,0.8454650132894769
Pawel Forysiuk,G_OS_WIN32,0,3.611,1.609,3.497,17,soup-auth-digest.c,1,1,50.0,1.0,11.111,0.267,2,0.6666666666666666,33.333333333333336,0.6675187931688187,0.8454650132894769
