"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total"
"2015-03-01","Frank Morgner","Misto",1,7,21,29
"2015-03-01","Philip Wendland","Misto",1,6,23,30
"2015-03-01","Viktor Tarasov","Misto",1,6,23,30
"2015-03-01","Vletoux","Misto",1,6,23,30
"2015-04-01","Doug Engert","Generalista",1,6,23,30
"2015-04-01","Frank Morgner","Misto",1,6,23,30
"2015-04-01","Philip Wendland","Misto",1,6,23,30
"2015-04-01","Vletoux","Misto",1,6,23,30
"2015-05-01","Doug Engert","Generalista",1,6,23,30
"2015-05-01","Frank Morgner","Misto",1,7,23,31
"2015-05-01","German Blanco","Misto",1,7,23,31
"2015-05-01","Hector Sanjuan","Generalista",1,7,23,31
"2015-05-01","Viktor Tarasov","Misto",1,7,23,31
"2015-05-01","Vletoux","Misto",1,7,23,31
"2015-06-01","German Blanco","Misto",1,7,23,31
"2015-07-01","Frank Morgner","Misto",1,7,23,31
"2015-07-01","German Blanco","Misto",1,7,23,31
"2015-08-01","Andreas Schwier","Misto",1,7,23,31
"2015-08-01","Frank Morgner","Misto",1,7,23,31
"2015-09-01","Andreas Schwier","Misto",1,7,23,31
"2015-09-01","Doug Engert","Generalista",1,7,23,31
"2015-09-01","Frank Morgner","Misto",1,7,23,31
"2015-09-01","Peter Marschall","Misto",1,7,23,31
"2015-09-01","Philip Wendland","Misto",1,7,23,31
"2015-09-01","Vletoux","Misto",1,7,23,31
"2015-10-01","Andreas Schwier","Misto",1,7,23,31
"2015-10-01","Doug Engert","Generalista",1,7,23,31
"2015-10-01","Frank Morgner","Misto",1,7,23,31
"2015-10-01","Peter Marschall","Misto",1,7,23,31
"2015-10-01","Vletoux","Misto",1,7,23,31
"2015-11-01","Frank Morgner","Misto",1,7,23,31
"2015-11-01","German Blanco","Misto",1,7,23,31
"2015-11-01","Hannu Honkanen","Generalista",1,7,23,31
"2015-11-01","Vletoux","Misto",1,7,23,31
"2015-12-01","Andreas Schwier","Misto",1,7,23,31
"2015-12-01","Doug Engert","Generalista",1,7,24,32
"2015-12-01","Frank Morgner","Misto",1,7,24,32
"2015-12-01","Le Toux Vincent","Misto",1,7,24,32
"2015-12-01","Vletoux","Misto",1,7,24,32
"2016-01-01","Doug Engert","Generalista",1,7,24,32
"2016-01-01","Frank Morgner","Misto",1,7,24,32
"2016-02-01","Andreas Schwier","Misto",1,7,24,32
"2016-02-01","Frank Morgner","Misto",1,7,24,32
"2016-02-01","German Blanco","Misto",1,7,24,32
"2016-02-01","Viktor Tarasov","Misto",1,7,24,32
"2016-03-01","Andreas Schwier","Misto",1,7,24,32
"2016-03-01","Hannu Honkanen","Misto",1,6,25,32
"2016-03-01","Viktor Tarasov","Misto",1,6,25,32
"2016-04-01","Andreas Schwier","Misto",1,6,25,32
"2016-04-01","Viktor Tarasov","Misto",1,6,25,32
"2016-05-01","Doug Engert","Generalista",1,6,25,32
"2016-05-01","Frank Morgner","Misto",1,6,25,32
"2016-06-01","Frank Morgner","Misto",1,6,25,32
"2016-06-01","Hamano Tsukasa","Generalista",1,7,25,33
"2016-07-01","Doug Engert","Generalista",1,7,25,33
"2016-07-01","Hamano Tsukasa","Generalista",1,7,25,33
