desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Frank Morgner,(ENABLE_NOTIFY) && (ENABLE_GIO2),1,0.693,0.693,0.0,1,notify.c,1,1,100.0,1.0,100.0,1.0,10,0.5,7.407407407407407,0.9821873255543234,1.0
Frank Morgner,(ENABLE_NOTIFY) && (_WIN32),1,0.693,0.693,0.0,1,notify.c,1,1,100.0,1.0,100.0,1.0,11,0.55,8.148148148148149,0.9821873255543234,1.0
Frank Morgner,(ENABLE_NOTIFY) && (__APPLE__),1,1.386,1.386,0.0,1,notify.c,3,1,100.0,1.0,100.0,1.0,14,0.7,10.37037037037037,1.028884651108647,1.0
Frank Morgner,(ENABLE_OPENPACE),1,0.693,0.693,0.0,1,sm-eac.c,1,1,100.0,1.0,100.0,1.0,1,0.25,10.0,0.9821873255543234,1.0
Frank Morgner,(ENABLE_OPENPACE) && (ENABLE_SM),1,0.693,0.693,0.0,1,sm-eac.c,1,1,100.0,1.0,100.0,1.0,2,0.5,20.0,0.9821873255543234,1.0
Maciej S. Szmigiero,(ENABLE_OPENPACE) && (_WIN32),1,0.693,0.693,0.0,1,card-sc-hsm.c,1,1,100.0,1.0,100.0,1.0,1,0.1111111111111111,3.125,0.9821873255543234,1.0
Jakub Jelen,(ENABLE_OPENSSL),1,0.693,0.693,0.0,1,pkcs11-tool.c,1,1,100.0,1.0,100.0,1.0,5,0.07142857142857142,0.2334267040149393,0.9821873255543234,1.0
Priit Laes,(ENABLE_OPENSSL) && !(OPENSSL_NO_EC) && !(OPENSSL_NO_ECDSA),1,0.693,0.693,0.0,1,pkcs11-tool.c,1,1,100.0,1.0,100.0,1.0,6,0.08571428571428572,0.2801120448179272,0.9821873255543234,1.0
Dengert,(ENABLE_OPENSSL) && !(OPENSSL_NO_EC) && !(OPENSSL_NO_EDSA),1,1.099,0.693,0.693,1,pkcs11-tool.c,1,1,50.0,1.0,50.0,1.0,7,0.1,0.32679738562091504,0.9075700315670454,1.0
Martin,(ENABLE_OPENSSL) && !(OPENSSL_NO_EC) && !(OPENSSL_NO_EDSA),0,1.099,0.693,0.693,1,pkcs11-tool.c,1,0,50.0,1.0,50.0,1.0,8,0.11428571428571428,0.3734827264239029,0.9075700315670454,1.0
Alonbl,(ENABLE_OPENSSL) && ((_WIN32) || (HAVE_INTTYPES_H)),1,1.609,0.693,1.386,1,pkcs15-tool.c,1,1,25.0,1.0,25.0,1.0,1,0.02564102564102564,0.15723270440251572,0.8329527375797673,1.0
Dirk-Willem Van Gulik,(ENABLE_OPENSSL) && ((_WIN32) || (HAVE_INTTYPES_H)),0,1.609,0.693,1.386,1,pkcs15-tool.c,1,0,25.0,1.0,25.0,1.0,2,0.05128205128205128,0.31446540880503143,0.8329527375797673,1.0
Martin,(ENABLE_OPENSSL) && ((_WIN32) || (HAVE_INTTYPES_H)),0,1.609,0.693,1.386,1,pkcs15-tool.c,1,0,25.0,1.0,25.0,1.0,3,0.07692307692307693,0.4716981132075472,0.8329527375797673,1.0
S,(ENABLE_OPENSSL) && ((_WIN32) || (HAVE_INTTYPES_H)),0,1.609,0.693,1.386,1,pkcs15-tool.c,1,0,25.0,1.0,25.0,1.0,4,0.10256410256410256,0.6289308176100629,0.8329527375797673,1.0
Ricky,(ENABLE_OPENSSL) && (ENABLE_SM),1,1.099,1.099,0.0,2,ctx.c,1,1,100.0,1.0,100.0,1.0,1,0.011111111111111112,0.033277870216306155,1.0095035098875704,1.0
Ricky,(ENABLE_OPENSSL) && (ENABLE_SM),1,1.099,1.099,0.0,2,pkcs15-dnie.c,1,1,100.0,1.0,100.0,1.0,1,0.25,14.285714285714286,1.0095035098875704,1.0
