commit,data,desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,classificacao,ehautor,ownership,classificacao_ownership
9f521719014f96bc22ba720a3fcc82dc7c6f0fb4,1998-08-01,James Clark,xmltok_impl.c,1,True,XMLNS,Misto,Autor,100.0,Major
9f521719014f96bc22ba720a3fcc82dc7c6f0fb4,1998-08-01,James Clark,xmlwf.c,2,True,XMLNS,Misto,Autor,100.0,Major
9f521719014f96bc22ba720a3fcc82dc7c6f0fb4,1998-08-01,James Clark,xmlwf.c,,,BYTE_ORDER == 21,Misto,Autor,100.0,Major
2b1702456dab2e8de6f74e8e4e03aac87571aafd,1998-08-01,James Clark,xmlwf.c,1,True,XMLNS,Misto,Autor,100.0,Major
c332060f432966ee2afd58f319eaa91e3af0c0d9,1998-09-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
3f4d87b03acb18a0aefdd603db5f5e02c6a83c28,1998-10-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
1fb7b5aba9ea33c324f3811a3b5f6214f8b55364,1998-11-01,James Clark,codepage.c,1,False,,Misto,Autor,100.0,Major
1fb7b5aba9ea33c324f3811a3b5f6214f8b55364,1998-11-01,James Clark,dllmain.c,1,False,,Misto,Autor,100.0,Major
1e657b6c6d3c9760a1bd9828f7d28329242ee85f,1998-11-01,James Clark,hashtable.c,2,True,XML_UNICODE,Misto,Autor,100.0,Major
1e657b6c6d3c9760a1bd9828f7d28329242ee85f,1998-11-01,James Clark,hashtable.c,,,XML_UNICODE_WCHAR_T,Misto,Autor,100.0,Major
b2eb817999ac7fdb60ef67aa759892c83f56b4c2,1998-11-01,James Clark,hashtable.c,1,True,,Misto,Autor,100.0,Major
f603b6815627f5f0368a1ee3e3083eb2699daf6b,1998-11-01,James Clark,hashtable.c,1,False,,Misto,Autor,100.0,Major
68db987c6e95ccf37f363c20b94d760aa6aab880,1998-11-01,James Clark,win32filemap.c,2,False,XML_UNICODE,Misto,Autor,100.0,Major
68db987c6e95ccf37f363c20b94d760aa6aab880,1998-11-01,James Clark,win32filemap.c,,,XML_UNICODE_WCHAR_T,Misto,Autor,100.0,Major
1fb7b5aba9ea33c324f3811a3b5f6214f8b55364,1998-11-01,James Clark,win32filemap.c,1,False,,Misto,Autor,100.0,Major
5bfaa295f9ee004857fb4ac7f400eaabad31f64e,1998-11-01,James Clark,xmlfile.c,6,True,O_BINARY,Misto,Autor,100.0,Major
5bfaa295f9ee004857fb4ac7f400eaabad31f64e,1998-11-01,James Clark,xmlfile.c,,,WIN32,Misto,Autor,100.0,Major
5bfaa295f9ee004857fb4ac7f400eaabad31f64e,1998-11-01,James Clark,xmlfile.c,,,_DEBUG,Misto,Autor,100.0,Major
5bfaa295f9ee004857fb4ac7f400eaabad31f64e,1998-11-01,James Clark,xmlfile.c,,,_MSC_VER,Misto,Autor,100.0,Major
5bfaa295f9ee004857fb4ac7f400eaabad31f64e,1998-11-01,James Clark,xmlfile.c,,,_O_BINARY,Misto,Autor,100.0,Major
5bfaa295f9ee004857fb4ac7f400eaabad31f64e,1998-11-01,James Clark,xmlfile.c,,,_POSIX_SOURCE,Misto,Autor,100.0,Major
947cd0feac08534d760b880a9fa6f9e1d4f21105,1998-11-01,James Clark,xmltok.c,2,True,BYTE_ORDER == 21,Misto,Autor,100.0,Major
947cd0feac08534d760b880a9fa6f9e1d4f21105,1998-11-01,James Clark,xmltok.c,,,XMLNS,Misto,Autor,100.0,Major
6203e0f8ca1081117e8fb4d5911b14cbb5927014,1998-11-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
56d37f2f3811357d0e975364c0b2facb5261a084,1998-11-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
ee0c6abbc1d25ef2489b6e4e8d9f945c81458214,1998-11-01,James Clark,xmltok.c,1,True,XMLSMALL,Misto,Autor,100.0,Major
