desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,qtd_commits,commits,doa_a,doa_n,classificacao,autor
James,options.c,,,HAVE_GETTIMEOFDAY,,,,,,Autor
James,options.c,,,STRICT_OPTIONS_CHECK,,,,,,Autor
James,options.c,,,TARGET_LINUX,,,,,,Autor
James,options.c,,,TUNSETPERSIST,,,,,,Autor
James,options.c,,,USE_CRYPTO,,,,,,Autor
James,options.c,,,USE_LZO,,,,,,Autor
James,options.c,,,USE_PTHREAD,,,,,,Autor
James,options.c,,,USE_SSL,,,,,,Autor
James,options.c,,,WIN32,,,,,,Autor
James,options.c,,,defined(USE_CRYPTO),,,,,,Autor
James,options.c,,,ENABLE_PKCS11,,,,,,Autor
James,options.c,,,(ENABLE_HTTP_PROXY) && (ENABLE_DEBUG),,,,,,Autor
James,options.c,,,GENERAL_PROXY_SUPPORT,,,,,,Autor
James,options.c,,,PRODUCT_TAP_DEBUG,,,,,,Autor
James,options.c,,,CONFIG_FEATURE_IPROUTE,,,,,,Autor
James,options.c,,,MANAGEMENT_DEF_AUTH,,,,,,Autor
James,options.c,,,MANAGEMENT_PF,,,,,,Autor
James,options.c,,,ENABLE_CONNECTION,,,,,,Autor
James,options.c,,,HAVE_SETCON,,,,,,Autor
James,otime.c,4,True,HAVE_GETTIMEOFDAY,12,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, ba2ebecbedee53f00575b607e0a6c873b97ca4d1  -  2005-11-09 10:03:50+00:00, 9423103dab10cd5b933e4f6e574f37e33457ca96  -  2005-11-09 21:13:57+00:00, 0475d17e1ce34e6b2471d17a102b7c2a2d1427c7  -  2005-11-12 10:59:41+00:00, 428b82796705988239c4c7f09dc6a89c22a8e615  -  2006-04-13 09:48:11+00:00, e5239fc26e88f70909c9c2b6b75906ad8898f974  -  2006-04-13 20:02:27+00:00, e726b9062d507e9fecfb5f6bbb43dd9c1148175c  -  2007-04-25 23:23:27+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",5.46899902016103,1.0,Misto,Autor
James,otime.c,,,WIN32,,,,,,Autor
James,otime.c,,,TIME_TEST,,,,,,Autor
James,otime.c,,,TIME_BACKTRACK_PROTECTION && (HAVE_GETTIMEOFDAY),,,,,,Autor
James,packet_id.c,4,True,(HAVE_FLOCK) && (LOCK_EX) && (LOCK_NB),7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 47ae8457f9e9c2bb0f5c1e8f28822e1bbc16c196  -  2008-06-04 05:16:44+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.469362352233759,1.0,Misto,Autor
James,packet_id.c,,,PID_TEST,,,,,,Autor
James,packet_id.c,,,USE_CRYPTO,,,,,,Autor
James,packet_id.c,,,WIN32,,,,,,Autor
James Yonan,packet_id.c,5,True,(HAVE_FLOCK) && (LOCK_EX) && (LOCK_NB),7,"564a21094e134329a5dcdac32c1803e707ae3195  -  2010-04-28 16:31:36+00:00, d02a86d37bed69ee3fb63d08913623a86c88da15  -  2011-03-17 04:55:47+00:00, a902ae8881fc32bec13b4a419fb6e09a846df0e6  -  2011-03-31 23:18:06+00:00, ad82a4a668eecb653cfdd1e42e1c932b8a5e67ad  -  2011-04-02 08:21:28+00:00, ac1310528a248c99e039e7afaf48724ad1b7f10e  -  2011-03-31 23:18:06+00:00, 4d453a1792b04f01a8c313157402ce0501ae809c  -  2011-04-02 08:21:28+00:00, 5455b3989559ee3278b24af5b78b1d750d8aa531  -  2011-08-11 07:03:39+00:00",3.3713623522337604,0.7543273707822716,Misto,Colaborador
James Yonan,packet_id.c,,,PID_TEST,,,,,,Colaborador
James Yonan,packet_id.c,,,USE_CRYPTO,,,,,,Colaborador
James Yonan,packet_id.c,,,ENABLE_DEBUG,,,,,,Colaborador
James Yonan,packet_id.c,,,PID_SIMULATE_BACKTRACK,,,,,,Colaborador
James,pamdl.c,0,True,,4,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, cecc5e657bb38c03f80747eab40073bc6ded9631  -  2005-10-13 04:08:20+00:00, f49eab6232a599968ab3c9920e9b5cfea3cf2c33  -  2005-10-16 12:24:10+00:00, 5b78d4d0e39eddddaeb7ebca075e0468849c3232  -  2006-11-01 04:58:01+00:00",4.471845210377794,1.0,Generalista,Autor
David Sommerseth,perf.c,2,True,USE_PTHREAD,6,"7aa6c12a4424d00ea0add0a849f8a5b31a2de6a1  -  2010-08-28 20:14:36+02:00, eabb8eed0bc3b2b16722eeb38d8000eda35668a7  -  2010-11-15 08:48:57+01:00, 81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",3.479344965418052,0.7601229515591645,Misto,Colaborador
David Sommerseth,perf.c,,,_MSC_VER  /* Dummy function needed to avoid empty file compiler warning in Microsoft VC */,,,,,,Colaborador
James,perf.c,3,True,ENABLE_PERFORMANCE_METRICS,6,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.577344965418052,1.0,Misto,Autor
James,perf.c,,,USE_PTHREAD,,,,,,Autor
James,perf.c,,,WIN32,,,,,,Autor
David Sommerseth,pf.c,0,True,,9,"495e3cec5d15655058cd70983b8a0d65bd403d84  -  2010-04-16 22:09:48+02:00, 6af422162fbc1c505526157ecf630e37694dbc7b  -  2010-08-28 20:52:19+02:00, 81c97a5e2230af757c22e77cc2db129416694ee6  -  2010-12-10 01:16:09+01:00, dc7be6d078ba106f9b0de12f3e879c3561c3c537  -  2012-02-06 00:30:47+01:00, 1f300fe94f1bd521966bb05dea40edc1fae82b84  -  2012-11-06 10:59:01+01:00, 81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",3.7488447204583095,0.8683838639795602,Generalista,Colaborador
James,pf.c,4,True,(ENABLE_PF),6,"47ae8457f9e9c2bb0f5c1e8f28822e1bbc16c196  -  2008-06-04 05:16:44+00:00, 90efcacba6378a4e29275cd6e9914d73d836a4a4  -  2008-06-11 08:45:09+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.31703636601261,1.0,Misto,Autor
James,pf.c,,,ENABLE_DEBUG,,,,,,Autor
James,pf.c,,,MANAGEMENT_PF,,,,,,Autor
James,pf.c,,,PLUGIN_PF,,,,,,Autor
James,ping.c,1,True,WIN32,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, c67d59cd5c30534a4108945294284f29df7a6c84  -  2005-10-31 03:01:17+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.741344965418052,1.0,Misto,Autor
James,pkcs11-helper.c,20,True,(PKCS11H_ENABLE_HELPER),16,"984cf0036c882c4fada83448aaa37bbd5ebb8130  -  2005-10-20 05:58:08+00:00, 33c8c4d4c2507a904c9369eff4ac769c5ec382d3  -  2005-10-24 00:38:40+00:00, 1f2c6877ad1fc8cb96937d56ea9ad097bfd43f02  -  2005-10-25 17:28:54+00:00, dfb4b0fa748a3d95434b9946d88801cc0f45ca42  -  2005-10-25 21:10:28+00:00, b585364aed8ef6fd7641cbc8f0f79217df4057d5  -  2005-11-01 22:42:58+00:00, 0475d17e1ce34e6b2471d17a102b7c2a2d1427c7  -  2005-11-12 10:59:41+00:00, e78206c0c18d1f6011416be7bcff615d1e9caa54  -  2005-11-12 23:06:53+00:00, a89295751f2cf6dbd9005e6dedfe16a65967c97e  -  2005-11-19 01:48:58+00:00, 49eb050d55dd42d8e3bf0ed0c2b7452e268f8862  -  2006-01-14 21:12:22+00:00, 18597b93f7b43f63173f373fbd8548f2d08e25bb  -  2006-04-05 07:17:02+00:00, acb567cde0676497f07e9127d68cbedcd90e52be  -  2006-06-11 03:56:52+00:00, 14a4962ab06743b36481aca9481758a3dd92b035  -  2006-06-13 17:02:28+00:00, dcc0b2447ee35addf2688c07bf6a5f984d043344  -  2006-06-24 08:04:42+00:00, faffc76117c20a99b842df9403176d86b4758399  -  2006-06-29 19:33:09+00:00, 1d89886e00a36788cf16d1c5de9cca224074edcf  -  2006-11-01 00:07:21+00:00, 718526e0e9efbcf6f8aa5cfa411c06c21429011d  -  2007-10-22 20:06:14+00:00",7.015000000000001,1.0,Misto,Autor
James,pkcs11-helper.c,,,(WIN32),,,,,,Autor
James,pkcs11-helper.c,,,BROKEN_OPENSSL_ENGINE,,,,,,Autor
James,pkcs11-helper.c,,,OPENSSL_VERSION_NUMBER < 0x00907000L && (CRYPTO_LOCK_ENGINE),,,,,,Autor
James,pkcs11-helper.c,,,!(WIN32),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_CERTIFICATE),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_DATA),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_ENUM),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_HELPER),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_LOCATE),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_OPENSSL),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_SLOTEVENT),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_STANDALONE),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_THREADING),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_TOKEN),,,,,,Autor
James,pkcs11-helper.c,,,(ENABLE_PKCS11H_TOKEN) || (ENABLE_PKCS11H_CERTIFICATE),,,,,,Autor
James,pkcs11-helper.c,,,(HAVE_CPP_VARARG_MACRO_ISO) && !(__LCLINT__),,,,,,Autor
James,pkcs11-helper.c,,,__GNUC__,,,,,,Autor
James,pkcs11-helper.c,,,defined(HAVE_CPP_VARARG_MACRO_GCC) && !defined(__LCLINT__),,,,,,Autor
James,pkcs11-helper.c,,,!(RSA_PKCS1_PADDING_SIZE),,,,,,Autor
James,pkcs11.c,10,True,!(IN),22,"ce98fd24bd72d479805cb121ca8e118826f1ed76  -  2005-10-13 08:38:41+00:00, 3d423bbe963306259dac4e85a76e687292c72fc5  -  2005-10-14 08:09:44+00:00, 4e75b2e8b871346f9a36779a1135a3029a610277  -  2005-10-15 10:01:44+00:00, be38c0514aabcff8b4a0b588a06d36c150c8b5ed  -  2005-10-15 12:14:56+00:00, 6835555ef8ede3ac0997a0fe8365aa95391b32a3  -  2005-10-17 07:39:41+00:00, e1f07509eb84d0c523d3fe882ed1b963abb686d4  -  2005-10-17 13:07:52+00:00, 984cf0036c882c4fada83448aaa37bbd5ebb8130  -  2005-10-20 05:58:08+00:00, 33c8c4d4c2507a904c9369eff4ac769c5ec382d3  -  2005-10-24 00:38:40+00:00, b585364aed8ef6fd7641cbc8f0f79217df4057d5  -  2005-11-01 22:42:58+00:00, 28549038ac2d729ee2f796ae4ea976e77c49cd1e  -  2006-02-23 13:14:55+00:00, 18597b93f7b43f63173f373fbd8548f2d08e25bb  -  2006-04-05 07:17:02+00:00, 14a4962ab06743b36481aca9481758a3dd92b035  -  2006-06-13 17:02:28+00:00, 1d89886e00a36788cf16d1c5de9cca224074edcf  -  2006-11-01 00:07:21+00:00, 718526e0e9efbcf6f8aa5cfa411c06c21429011d  -  2007-10-22 20:06:14+00:00, 65433d74ad77ef5ca6807710bc7b2bac8d76a8d4  -  2007-10-26 15:20:32+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, c373382c1edabd134c938e3c272ee40b5ee590b6  -  2008-07-26 08:27:50+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, b110c9c43940f7e314bcf9be02f6fdc22c81c560  -  2009-01-27 19:32:46+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",6.97884472045831,1.0,Misto,Autor
James,pkcs11.c,,,!(OUT),,,,,,Autor
James,pkcs11.c,,,(USE_CRYPTO) && (USE_SSL) && (ENABLE_PKCS11),,,,,,Autor
James,pkcs11.c,,,(WIN32),,,,,,Autor
James,pkcs11.c,,,BROKEN_OPENSSL_ENGINE,,,,,,Autor
James,pkcs11.c,,,OPENSSL_VERSION_NUMBER < 0x00907000L && (CRYPTO_LOCK_ENGINE),,,,,,Autor
James,pkcs11.c,,,(ENABLE_PKCS11),,,,,,Autor
James,pkcs11.c,,,(ENABLE_PKCS11_FORCE_DEBUG),,,,,,Autor
James,pkcs11.c,,,!(_WIN32),,,,,,Autor
James,pkcs11.c,,,(_WIN32),,,,,,Autor
David Sommerseth,pkcs11_mbedtls.c,0,True,,4,"81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",4.601999510080515,1.0,Generalista,Autor
Heiko Hund,pkcs11_openssl.c,0,True,,1,5e86fd93779482b90a191f929edebe414cd78a4f  -  2012-02-04 12:56:24+00:00,3.7316512562548465,1.0,Generalista,Autor
Adriaan De Jong,pkcs11_polarssl.c,2,True,(ENABLE_PKCS11),4,"53f97e1e9125aa9327c7ecf4a1b0b1a0c20cf2de  -  2011-07-01 14:15:11+02:00, 31ea2ee4ca642a4d8bbdac3dadb44eca11f52e35  -  2011-10-24 10:46:01+02:00, be960aad88a78967e6425be0d1dc36ea1af6f584  -  2011-10-31 16:29:20+01:00, 00b973f8af85c3ea8fa3cef80eec55e8dc139b27  -  2012-02-14 11:11:24+01:00",4.341690910675073,1.0,Misto,Autor
Adriaan De Jong,pkcs11_polarssl.c,,,(ENABLE_PKCS11) && (USE_POLARSSL),,,,,,Autor
Alon Bar-Lev,platform.c,14,True,(HAVE_GETGRNAM) && (HAVE_SETGID),1,14a131ac1cfc95e5ba2518ff887d04c034aecc53  -  2012-02-29 22:12:19+02:00,3.7573449654180515,1.0,Misto,Autor
Alon Bar-Lev,platform.c,,,(HAVE_GETPWNAM) && (HAVE_SETUID),,,,,,Autor
Alon Bar-Lev,platform.c,,,(WIN32),,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_CHDIR,,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_CHROOT,,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_CONFIG_H,,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_GETPID,,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_MLOCKALL,,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_NICE,,,,,,Autor
Alon Bar-Lev,platform.c,,,HAVE_SETGROUPS,,,,,,Autor
Alon Bar-Lev,platform.c,,,WIN32,,,,,,Autor
Alon Bar-Lev,platform.c,,,defined(HAVE_PUTENV),,,,,,Autor
Alon Bar-Lev,platform.c,,,defined(HAVE_UNLINK),,,,,,Autor
Alon Bar-Lev,platform.c,,,defined(_MSC_VER),,,,,,Autor
David Sommerseth,platform.c,1,True,WIN32,6,"0563473601abfbf2142bfa0ca5b863c5aa7953a2  -  2012-10-25 14:22:30+02:00, 81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00, 674b16640a19569c35045f18021e25df5e85dc1d  -  2018-10-08 19:56:48+03:00",3.6523628421532446,0.9720594930114099,Misto,Colaborador
James,plugin.c,7,True,(USE_LIBDL),18,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 3c7f2f553be4b3ba9412c1b3f64a258c469d78f4  -  2005-09-26 07:40:02+00:00, e1791bb11ae85366dfb4d0173a8d7b5751a7a407  -  2005-10-04 11:51:44+00:00, d40f2b204b78ace5c2c9c3007887571ca5a2ec11  -  2005-11-08 12:50:11+00:00, eadf16a660310162bcc3cadda26f44acd3b83077  -  2005-11-09 07:30:14+00:00, d92819fa1adc5d2ee8f1c2bbd0d32829635eacf1  -  2005-12-28 06:58:19+00:00, e342be3fcd0bb1208cb2e7dc003042cc14bcdb36  -  2008-01-21 19:00:43+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 344ee9181734dcd5a922b8b2a7ebea4ce818a0b0  -  2008-05-24 23:26:11+00:00, 7c51fe16b435712423dd00145008ab58a95fdc5e  -  2008-05-25 22:31:25+00:00, 47ae8457f9e9c2bb0f5c1e8f28822e1bbc16c196  -  2008-06-04 05:16:44+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 093e7eba18610c1b154dc0282ef572626f7d34f9  -  2008-07-17 23:31:16+00:00, d1dcc3e706c5e7de69e79e70a3c431ca4ce27881  -  2008-07-18 23:49:50+00:00, 5a2e9a2587372aeb4b74fa1aadf53283ed7cae10  -  2008-07-26 07:27:03+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",6.143208052531039,1.0,Misto,Autor
James,plugin.c,,,ENABLE_DEBUG,,,,,,Autor
James,plugin.c,,,ENABLE_PLUGIN,,,,,,Autor
James,plugin.c,,,WIN32,,,,,,Autor
James,plugin.c,,,defined(USE_LOAD_LIBRARY),,,,,,Autor
James,plugin.c,,,(ENABLE_PLUGIN_SEARCH),,,,,,Autor
James,plugin.c,,,(PLUGIN_LIBDIR),,,,,,Autor
Antonio Quartulli,pool.c,0,True,,7,"5d2cd1222e06291021cf5e793f585d5f1485ae9b  -  2018-06-05 17:04:18+08:00, 3e1606fe86ba1b09d05ba828b5e4e280ceddd30a  -  2018-06-08 13:20:12+08:00, 81d66a1f14d4be3282dd648ecc2049658e3a65ed  -  2020-05-30 02:05:54+02:00, 452113155e791fdf6091de0422391ff62bda2ac9  -  2020-06-01 22:06:24+02:00, 6a8cd033b1812a26b9b35c17eef33240d7ac2719  -  2020-06-06 23:16:24+02:00, 1379e5271d0057fcaed82d6985e614ca2ed8c265  -  2020-06-08 22:16:13+02:00, 28e395856c897b6f2dea441dbe5eb4a151d75b85  -  2020-06-10 11:01:00+02:00",3.463708297490782,0.7593006986869445,Generalista,Colaborador
James,pool.c,3,True,DUP_CN,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 92bbb061acc027bbe29a8973422a60eda5bff88e  -  2005-12-14 01:09:11+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.561708297490781,1.0,Misto,Autor
James,pool.c,,,IFCONFIG_POOL_TEST,,,,,,Autor
James,pool.c,,,WIN32,,,,,,Autor
James,proto.c,2,True,WIN32,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 3c7f2f553be4b3ba9412c1b3f64a258c469d78f4  -  2005-09-26 07:40:02+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.715651256254846,1.0,Misto,Autor
James,proto.c,,,PACKET_TRUNCATION_CHECK,,,,,,Autor
James,proxy.c,3,True,ENABLE_HTTP_PROXY,12,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 984cf0036c882c4fada83448aaa37bbd5ebb8130  -  2005-10-20 05:58:08+00:00, df5722cc68307206c5edcc94fd7ae333d3212b59  -  2005-12-08 23:10:22+00:00, f214bb2115994cc6b4123f3d06db0452f17f2e99  -  2005-12-12 19:46:10+00:00, 657ecf14acc58a6d345341a5e36411bde5be9cd9  -  2007-04-25 21:37:49+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 4e9a51d78ffa0696cf7d14ff0292ca8863689f70  -  2008-06-11 10:48:50+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, e691cd568ab5a0e34924a3b80693af6125209d76  -  2008-07-17 05:09:27+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",5.174869695229426,1.0,Misto,Autor
James,proxy.c,,,WIN32,,,,,,Autor
James,proxy.c,,,GENERAL_PROXY_SUPPORT,,,,,,Autor
James,ps.c,1,True,WIN32,14,"6add6b2fe78c549d174729869e26cee917e31d5f  -  2006-02-16 18:12:24+00:00, e92cee68c72735483a1fae841e98701725aa5458  -  2006-02-18 10:33:41+00:00, 93cb134df7e62daa3c0f5bc386dc01229a6fdfdb  -  2006-02-18 16:35:21+00:00, 154adc7a21589e0bd123b9a7b488904d46d6ef50  -  2006-02-18 22:40:55+00:00, 16eda097378d0b6f6c344a80e242de80f02a5b1a  -  2006-02-19 12:17:59+00:00, 28549038ac2d729ee2f796ae4ea976e77c49cd1e  -  2006-02-23 13:14:55+00:00, d3ad45706a9a5dcca408ea1de669894b18ee9e58  -  2006-06-24 08:10:10+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 6ee8f6f8af9159cff8c68fddcca20fb618ffddf0  -  2008-07-17 20:57:42+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, 03bfb228ffd95c37e135bb9a5a37160c247e28a9  -  2008-11-18 01:25:05+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",5.56462107276926,1.0,Misto,Autor
