commit,data,desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,classificacao,ehautor,ownership,classificacao_ownership
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,auth1.c,2,True,HAVE_SSH1,Misto,Colaborador,50.0,Major
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,auth1.c,,,WITH_SSH1,Misto,Colaborador,50.0,Major
fb5769b4be79943b7c53ebc0d5adb86ed77b9925,2009-07-01,Aris Adamantiadis,auth1.c,1,True,,Misto,Colaborador,50.0,Major
23b6c95e04adeff7cf49d7d8dffc74f1e3e4bc60,2009-07-01,Aris Adamantiadis,auth1.c,1,True,,Misto,Colaborador,50.0,Major
91d0660cc3b0f72b690678862bb21cbe0328a186,2009-07-01,Aris Adamantiadis,base64.c,1,True,,Misto,Autor,100.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,buffer.c,1,True,,Misto,Colaborador,100.0,Major
3b8c4dc750352288febb282c9f52f2cd20a760d5,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,channels.c,2,False,HAVE_SSH1,Misto,Colaborador,100.0,Major
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,channels.c,,,WITH_SSH1,Misto,Colaborador,100.0,Major
60837b1538e4d61cb847d382a8a608e333f6d0fd,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
1355029ec9059ef190b8c8bfd1cb2170b4112313,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
bccb9b16a58c0f43ff03c39c81db9c0a17d4549b,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
766bae9d7626bb596fc3b60d2cd5fe5a7fc356db,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
83f65031c0e2bfb5bca323e27eabadcc4823a754,2009-07-01,Andreas Schneider,channels.c,1,True,,Misto,Colaborador,100.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,channels1.c,1,True,,Misto,Colaborador,60.0,Major
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,channels1.c,2,False,HAVE_SSH1,Misto,Colaborador,60.0,Major
